Country,Region,Year,Month,Type_of_Tourism,Tourist_Arrivals,Sales,Profit,Average_Spend_Per_Visitor,Operating_Costs,Marketing_Spend,Number_of_Hotels,Tourism_Sector_Employment,Satisfaction_Score
Malaysia,Southeast Asia,2022,November,Medical,403956,32458.08,424476.22,800.22,144487.96,37942.27,366,1907,9.02
Vietnam,Southeast Asia,2023,December,Adventure,105343,145093.7,380460.23,3404.81,138622.84,6043.28,1914,78041,9.67
Malaysia,South Asia,2020,February,Eco-tourism,32199,193884.04,389028.66,4569.09,90532.53,41258.29,144,89047,4.97
India,East Asia,2021,November,Eco-tourism,448491,114311.13,223025.35,4864.05,67439.09,39774.45,3885,92426,5.67
South Korea,Southeast Asia,2021,September,Eco-tourism,299791,490281,294984.09,2160.55,57131.04,43143.3,563,80111,2.71
Vietnam,South Asia,2021,July,Cultural,363648,934341.51,311506.72,2038.66,7619.61,13783.45,3325,61614,8.96
Japan,South Asia,2021,October,Cultural,118703,882669.85,375267.53,4924.77,79803.83,41591.78,3364,2803,9.4
Thailand,East Asia,2020,February,Leisure,461114,945865.01,334310.69,2804.85,17775.9,38788.67,3588,4884,2.24
Thailand,East Asia,2020,January,Leisure,363537,821737.71,107926.97,4959.36,32832.5,4932.09,4177,42365,6.14
Philippines,South Asia,2020,October,Cultural,172874,413330.23,206557.09,3736.11,165487.34,45502.36,201,73255,8.79
India,Southeast Asia,2020,November,Eco-tourism,198589,13766.46,188358.45,3360.41,109666.17,2854.51,3847,11674,3.89
South Korea,South Asia,2023,January,Medical,55711,776940.79,438739.31,2205.32,45378.93,27534.63,3406,64422,7.24
India,Southeast Asia,2023,January,Eco-tourism,286885,534486.16,112544.1,2936.17,187744.95,17482.32,4477,57630,2.85
China,Southeast Asia,2023,July,Leisure,220794,205755.36,144994.59,2098.07,60213.98,33331.92,180,94520,8.42
South Korea,South Asia,2022,July,Eco-tourism,334667,525205.6,312684.09,891.68,142854.34,12615.63,2639,38896,7.98
Indonesia,Southeast Asia,2022,December,Eco-tourism,11132,440944.21,363249.94,4768.97,141088.27,24442.57,1249,34467,2.83
Philippines,East Asia,2020,January,Medical,253735,408222.81,300732.56,4056.86,18012.58,20356.43,1230,56666,5
Philippines,East Asia,2021,July,Medical,218470,637903.87,245597.77,2064.92,154585.51,30860.24,3145,81176,7.75
Indonesia,South Asia,2022,April,Cultural,233509,264153.91,49966.73,2360.62,95454.96,17302.86,3130,10055,6.58
Vietnam,South Asia,2021,April,Adventure,119817,961310.74,112019.94,940.55,94939.95,28280.68,1483,86209,4.7
Philippines,Southeast Asia,2023,January,Leisure,194472,30105.49,488987.57,3289.84,147031.87,38568.89,2610,94567,5.91
Singapore,South Asia,2022,April,Leisure,88491,415594.31,398307.1,2461.26,100956.07,25580.73,4193,31011,4.22
Singapore,East Asia,2020,May,Leisure,56253,361524.94,294867.16,1183,118006.14,44471.32,2568,77226,9.73
China,Southeast Asia,2020,July,Cultural,408362,141883.14,470331.17,575.45,81607.63,39809.28,4132,96777,9.69
China,East Asia,2023,July,Cultural,245336,400670.25,25606.55,3907.46,177441.62,27031.14,1596,7953,6.24
Vietnam,Southeast Asia,2022,June,Cultural,17511,477179.35,366991.96,4747.75,177541.3,4983.06,4682,53751,8.69
Indonesia,South Asia,2022,August,Leisure,466285,55694.77,56759.38,3200.31,11597.4,29411.67,853,60823,8.71
Japan,Southeast Asia,2022,December,Adventure,43557,869141.11,420466.83,4989.32,180266.88,43583.48,499,60564,2.78
Philippines,East Asia,2021,May,Adventure,482648,221533.85,430861.56,1395.39,23214.3,41842.33,508,88613,8.83
India,East Asia,2021,March,Adventure,384803,89883.98,294300.74,3967.98,94904.38,24931.69,1850,86838,2.18
Japan,East Asia,2021,July,Cultural,15906,556898.52,179588.23,1025.61,76700.49,22587.66,1069,20295,6.74
Singapore,South Asia,2022,November,Cultural,26532,940615.05,323876.19,2685.63,88196.63,38623.6,455,75354,7.41
South Korea,Southeast Asia,2023,December,Cultural,180620,706550.4,405915.25,2836.31,133686.11,31624.68,1491,24492,9.84
China,Southeast Asia,2021,November,Eco-tourism,250830,178744.74,252470.93,633.28,76395.3,26076.37,4229,59511,3.48
Malaysia,South Asia,2023,February,Medical,33416,661980.23,371918.49,2460.46,39520.33,2776.19,1694,23200,6.71
Thailand,Southeast Asia,2023,May,Leisure,330303,430963.31,294268.46,1651,183570.1,38599.16,3683,27312,9.11
Malaysia,East Asia,2020,December,Medical,162260,735484.58,317337.95,3321.26,187848.22,41884.21,2060,45162,7.57
Singapore,South Asia,2021,July,Eco-tourism,336634,189717.35,85405.72,1594.1,189251.2,25794.68,416,44181,6.39
Indonesia,Southeast Asia,2020,January,Leisure,337214,939110.12,436399.59,1582.57,26758.3,4600.87,3027,97533,2.74
Japan,East Asia,2021,January,Medical,91648,771114.83,241602.21,4174.75,106566.96,48534.4,1532,46527,6.01
Philippines,South Asia,2021,March,Medical,269176,863283.52,140129.55,2614.55,164032.88,13679.02,2171,20701,4.13
India,East Asia,2023,September,Eco-tourism,97961,500416.35,461281.88,1395.76,171676.23,7474.38,3422,27056,5.44
China,East Asia,2023,January,Cultural,187338,895322.79,139777.88,4124.48,127047.27,17949.79,2278,18765,2.66
South Korea,East Asia,2021,March,Medical,339945,281314.44,200340.96,979.94,133850.09,9680.39,3977,34045,6.79
Malaysia,East Asia,2023,January,Leisure,332128,642625.11,317545.3,4009.71,94263.75,29694.49,2219,24722,7.46
India,South Asia,2023,January,Leisure,376229,355499.88,127214.82,4536.69,20543.75,16221.37,603,16322,3.46
India,Southeast Asia,2023,February,Eco-tourism,32052,483320.16,253574.81,3872.8,49563.39,42359.6,1582,46480,3.86
Malaysia,South Asia,2023,February,Cultural,42404,624248.37,245353.18,3450.86,161494.53,39855.58,4148,70784,6.68
Japan,Southeast Asia,2021,June,Cultural,99623,839376.16,129457.9,1935.7,108397.67,17462.84,3473,14460,7.68
Japan,South Asia,2020,May,Cultural,344564,563594.8,60331.51,4918.69,150737.39,41292.54,3065,15120,2.72
Vietnam,Southeast Asia,2023,December,Medical,498112,362688.51,273092.22,4815.8,148689.81,21062.4,1740,78372,2.32
Indonesia,East Asia,2022,February,Adventure,221766,994902.62,230976.82,4199.87,94042.57,33659.87,1040,93216,5.51
Indonesia,East Asia,2020,November,Adventure,369890,766578.5,117044.44,1434.99,128690.21,49864.52,806,45881,6.96
Philippines,Southeast Asia,2021,August,Leisure,207093,990477.37,266762.8,1601.78,65049.12,29656.13,2203,12118,9
Malaysia,East Asia,2022,February,Medical,277429,905026.97,392717.19,2103.13,39503.71,21986.52,4107,1992,3.97
Philippines,Southeast Asia,2020,April,Cultural,126861,309776.65,126132.55,3054.16,127879.98,21428.99,602,13097,4.68
Philippines,South Asia,2020,January,Adventure,343630,701096.77,494695.33,1172.63,116556.19,39304.46,1744,7165,4.46
India,Southeast Asia,2021,August,Cultural,347757,189350.97,391648.76,1147.5,123772.11,4328.88,3341,4667,3.12
India,East Asia,2021,April,Eco-tourism,175015,516050.33,137247.04,4040.58,41110.27,38555.32,3476,24561,7.42
Japan,Southeast Asia,2020,January,Cultural,139194,583287.01,346813.75,2638.49,65343.81,38395.75,3873,44842,2.23
South Korea,East Asia,2023,November,Cultural,130505,99471.05,54559.07,2859.83,188685.05,45601.32,3914,90710,4.16
Philippines,Southeast Asia,2021,September,Adventure,455964,834267.12,332280.83,3082.85,70839.39,22458.83,2296,62690,3.95
China,Southeast Asia,2022,June,Leisure,280447,651348.69,344701.7,670.52,186607.4,46808.83,1094,27543,9.31
Vietnam,South Asia,2022,October,Cultural,328764,832599.37,356268.6,3796.46,28202.48,15068.3,3300,56994,4.45
South Korea,Southeast Asia,2020,March,Adventure,427458,296149.29,262966.12,924.31,117859.76,9278.99,1586,60105,2.64
Malaysia,South Asia,2021,April,Adventure,490878,322154.21,7660.4,2542.66,107946.21,42412,3938,77355,1.5
Indonesia,East Asia,2020,October,Eco-tourism,86075,300933.5,331426.64,2894.1,89188.3,35519.52,2853,54743,4.78
South Korea,Southeast Asia,2023,January,Eco-tourism,77542,534135.45,307300.85,3623.87,182515.82,15494.78,4195,72967,4
Singapore,Southeast Asia,2020,December,Adventure,212003,212983.77,112484.62,1975.94,157324.36,27618.46,1598,19560,3.61
Thailand,South Asia,2020,December,Medical,284365,241872.02,237983.78,4185.41,177328.44,42348.12,4091,73669,1.08
Vietnam,East Asia,2021,April,Adventure,408200,342367.27,411711.51,2344.08,65875.39,15197.82,4014,16367,6.57
India,South Asia,2021,May,Cultural,149186,490146.71,414088.53,1843.63,117093.32,42211.77,328,97622,1.99
Japan,South Asia,2021,May,Cultural,89844,152047.59,434721.24,4799.31,14618.81,14779.35,2935,32909,7.49
China,East Asia,2023,March,Cultural,489492,764701.37,233071.83,2757.66,134420.38,1967.72,827,13174,1.06
India,South Asia,2020,July,Cultural,109717,525352.13,338103.1,4278.06,133030.44,26432.18,772,43866,1.31
India,Southeast Asia,2023,March,Eco-tourism,435257,621346.01,192032.89,4642.4,46489.14,26412.17,3377,44431,8.59
India,East Asia,2022,June,Adventure,136736,43959.04,278470.42,1556.01,45328.37,6249.73,919,71640,3.38
Thailand,South Asia,2023,August,Adventure,158920,955045.66,383968.37,1298.35,82315.32,7019.86,3963,37140,5.06
China,East Asia,2023,May,Cultural,426554,114158.95,359957.11,3881.64,45395.99,1309.88,3382,13931,6.76
Singapore,South Asia,2022,December,Leisure,130215,837507.3,450705.25,2974.16,91639.15,11035.24,4495,87258,3.96
Japan,South Asia,2020,October,Leisure,38323,490498.15,314692.67,1093.76,150228.14,48988.74,4164,43897,1.37
Indonesia,South Asia,2022,March,Adventure,312867,785475.76,375106.02,3705.88,170491.45,6925.71,347,13519,4.2
China,Southeast Asia,2021,September,Leisure,158722,696423.1,370066.86,2179.23,133202.37,13719.01,1179,32713,9.22
Malaysia,South Asia,2022,August,Medical,53737,750693.62,331255.19,3598.72,25321.34,45083.55,2593,44994,2.58
Japan,East Asia,2021,June,Adventure,462507,229912.25,420880.4,2121.79,156611.53,1819.66,3489,36123,6.24
Indonesia,East Asia,2022,March,Medical,334253,530565.25,398331.7,1844.08,141722.04,40230.58,2184,52877,4.94
India,East Asia,2020,October,Leisure,82062,382522.63,150485.1,4958.37,144943.97,9531.16,1196,34503,3.11
China,South Asia,2022,July,Eco-tourism,331462,28346.63,372708.74,2630.56,6047.95,49613.13,3718,24197,2.19
Vietnam,Southeast Asia,2023,November,Medical,225845,206035.97,443744.21,3562.76,118001.44,49846.27,1989,53056,8.99
Singapore,East Asia,2023,June,Cultural,420631,929314.12,485202.54,1380.39,107316.23,30474.44,3890,55352,4.45
China,East Asia,2022,May,Eco-tourism,428767,494693.49,365227.6,1691.09,175801.08,25032.3,1720,72866,6.31
Malaysia,South Asia,2020,January,Adventure,30019,322369.33,357574.94,4351.37,110430.15,32960.48,3325,17955,3.58
Singapore,East Asia,2021,January,Medical,71284,17149.57,170207.87,2285.19,27192.81,44426.1,923,49127,2.75
Philippines,Southeast Asia,2020,August,Cultural,40138,673601.59,482009.82,2144.76,120615.39,32547.14,2512,44895,5.21
Philippines,South Asia,2023,August,Eco-tourism,132152,321722.28,417574.24,1448.7,128985.09,36399.98,394,95382,6.21
India,South Asia,2023,February,Cultural,409317,735964.58,145757.77,794.44,153746.4,6382.36,917,47357,6.65
Malaysia,South Asia,2020,July,Cultural,463644,180648.45,200570.9,2752.08,185501.91,31328.82,4889,34127,7.64
China,East Asia,2023,October,Eco-tourism,431299,289163.79,323177,2225.77,33415.98,43786.27,4802,15777,9.76
Japan,Southeast Asia,2021,February,Medical,439660,969547.11,384445.55,3044.46,197449.54,20243.48,2304,66340,6.02
Singapore,East Asia,2021,July,Adventure,25177,509763.13,485290.37,782.44,110370.67,19695.95,3042,23201,1.36
Indonesia,Southeast Asia,2022,June,Cultural,482024,909059.94,324554.48,1369.74,181107.16,26269.33,4079,17823,9.31
Philippines,Southeast Asia,2022,July,Adventure,68540,231519.1,203076.37,4299.73,69515.14,49032.66,2327,93401,1.11
Vietnam,South Asia,2022,August,Adventure,30185,920092.46,73427.09,1226.1,115335.02,25979.06,3378,70613,8.3
Malaysia,South Asia,2020,February,Cultural,278058,942219.26,236225.44,4595.57,169246.14,39048.7,4000,3263,5.79
Indonesia,South Asia,2020,May,Medical,242140,234790.53,422179.74,671.45,44384.89,6845.73,2634,17245,3.54
Japan,Southeast Asia,2023,May,Adventure,466704,622378.41,308169.4,3430.13,6335.92,33236.38,2280,35868,9.78
Vietnam,East Asia,2023,February,Cultural,242657,392550.26,201065.31,2267.17,117454,39042.12,889,19265,9.38
Vietnam,South Asia,2022,May,Cultural,100559,320259.42,289663.07,4269.26,118481.47,13097.81,492,94009,8.41
India,East Asia,2022,October,Cultural,239661,108919.21,406249.32,2543.24,33555.26,24882.33,2043,3926,1.81
Thailand,East Asia,2022,January,Cultural,439710,801402.32,348216.68,1149.44,108134.7,48100.64,3155,5386,3.35
India,Southeast Asia,2020,April,Leisure,331188,681965.66,285505.28,2926.43,93993.85,23257.64,1736,63460,2.63
Philippines,South Asia,2022,July,Cultural,205819,899343.56,203915.76,3611.15,124145.73,40261.91,1110,14876,2.88
India,Southeast Asia,2022,July,Eco-tourism,57627,171463.7,155825.85,4875.85,9627.94,23541.77,3294,97661,7.32
Singapore,East Asia,2022,February,Leisure,53057,96881.99,327936.14,872.34,169019.48,24858.4,3401,24714,8.07
Malaysia,East Asia,2020,August,Eco-tourism,260707,829618.15,142873.46,3971.23,35706.86,35687.82,3112,12308,7.22
Indonesia,East Asia,2020,December,Medical,323719,139330.41,398057.83,1086.88,198002.38,46278.96,4087,4700,8.44
Vietnam,East Asia,2020,March,Cultural,186436,77316.86,288270.82,635.5,84732.54,39734.84,3146,22640,5.1
India,Southeast Asia,2023,January,Eco-tourism,275614,461684.83,276633.17,4206.46,26386.41,15946.86,4146,28820,5.11
Thailand,East Asia,2023,January,Eco-tourism,112394,659203.03,271386.98,1699.91,90727.23,22895.25,1069,87532,6.12
Thailand,South Asia,2022,January,Cultural,79115,190063.79,170197.33,2680.16,191717.03,3770.07,2369,21959,6.03
China,East Asia,2023,April,Medical,497488,933627.94,327418.14,608.65,89089.23,6296.08,1719,8517,5.13
Indonesia,East Asia,2023,December,Cultural,348505,537552.73,11825.55,2532.49,49549.19,12819.23,3350,44936,4.05
Vietnam,East Asia,2023,December,Eco-tourism,476011,469946.15,417494.9,2573.79,35806.37,45729.35,2986,61518,3.28
Indonesia,Southeast Asia,2023,October,Adventure,482484,739498.28,216393.69,4938.03,117788.36,34112.48,4482,64462,3.85
Singapore,South Asia,2020,January,Eco-tourism,59970,612379.76,248317.17,3996.09,125661.78,17167.31,2569,99262,9.15
Malaysia,East Asia,2021,September,Leisure,295951,967839.77,401398.46,1699.18,196575.85,39100.83,358,4317,8.24
Philippines,East Asia,2023,June,Eco-tourism,31257,364485.44,379830.14,2486.99,18747.57,13380.29,3652,98497,7.11
India,East Asia,2023,September,Adventure,149585,174049.23,252364.38,1455.79,149434.77,35333.29,3646,62425,9.93
Malaysia,Southeast Asia,2022,July,Leisure,339292,233712.93,20019.64,2866.21,105997.1,47800.86,2721,68977,2.35
Japan,South Asia,2023,October,Medical,87332,796917.81,125506.36,1841.99,183014.62,2221.87,145,16097,5.58
Philippines,Southeast Asia,2020,February,Eco-tourism,273321,342907.18,438831.78,2207.43,153184.64,42431.22,2568,69917,4.34
Philippines,East Asia,2020,May,Eco-tourism,147043,298469.97,74449.07,1958.19,167110.29,7665.85,513,69140,5.82
Japan,Southeast Asia,2022,August,Medical,136636,863252.93,234744.55,1970.47,19260.44,3672,1557,33539,3.56
China,Southeast Asia,2021,August,Medical,24006,128960.14,221871.49,2346.78,190748.92,29741.1,4318,18472,4.46
China,Southeast Asia,2021,January,Leisure,218815,944749.94,142747,714.81,112584.4,10406.41,4294,12419,3.92
South Korea,South Asia,2022,February,Eco-tourism,306432,838390.5,44431.63,1133.35,193488.45,23663.24,3825,79679,4.27
Vietnam,Southeast Asia,2020,December,Adventure,68864,912264.26,375413.48,4159.83,86718.35,36006.42,3079,75428,5.84
Vietnam,Southeast Asia,2021,September,Eco-tourism,242408,109459.81,328788.12,2676.92,48214.61,39730.85,2839,22271,5.84
Singapore,Southeast Asia,2023,April,Medical,291797,74975.24,118569.25,2086.33,140009.94,28973.35,2186,59548,6.01
Thailand,South Asia,2023,October,Eco-tourism,93241,297538.27,355546.33,4791.28,11388.57,36457.53,838,92052,6.82
South Korea,South Asia,2022,April,Cultural,496731,227064.02,241519.3,1631.15,148924.84,6571.35,2178,17328,1.33
Thailand,Southeast Asia,2020,October,Eco-tourism,258602,467083.71,47797.64,3533.02,85587.22,5731.95,1710,27475,7.76
Singapore,Southeast Asia,2022,November,Eco-tourism,76567,868448.69,318557.62,1328.16,153912.28,4478.83,3565,23366,3.42
South Korea,Southeast Asia,2022,January,Cultural,248838,316558.68,323614.06,1295.31,50241.33,21992.96,2692,44876,2.68
Philippines,East Asia,2021,December,Cultural,26776,523770.34,372892.91,1551.06,82667.85,23199.43,4862,21796,8.46
Indonesia,Southeast Asia,2022,September,Eco-tourism,142049,945483.27,387529.9,4562.93,76584.45,45317.3,3143,66587,4.71
Vietnam,South Asia,2021,November,Medical,304857,77498.17,469586.87,2363.08,48129.71,2526.94,4447,53469,10
Vietnam,East Asia,2023,September,Adventure,283133,28110.61,493457.67,858.51,7454.77,35647.3,2547,52656,4.86
Vietnam,East Asia,2022,April,Eco-tourism,57180,719718.78,17874.78,3792.88,139875.2,2921.61,1429,64791,6.49
Vietnam,East Asia,2021,August,Eco-tourism,248720,864480.27,456060.66,1395.16,18791.79,28512.23,2549,43751,1.3
South Korea,South Asia,2021,December,Adventure,466386,260966,235113.06,4189.8,151676.58,5179.11,957,66440,3.43
China,South Asia,2022,November,Medical,18860,247890.3,307237.72,4436.65,35403.5,5016.44,652,21526,7.14
Malaysia,Southeast Asia,2022,December,Eco-tourism,123202,926932.75,268603.02,1945.61,123528.08,30968.1,3654,14204,3.11
Thailand,South Asia,2022,July,Eco-tourism,44241,874059.73,432675.14,1317.68,132830.84,34588.09,3873,26028,4.04
Vietnam,South Asia,2020,March,Eco-tourism,81642,854498.39,162403.82,2399.58,29932.19,18231.36,2014,6892,6.55
Malaysia,Southeast Asia,2021,August,Medical,61599,883897.59,162364.92,2525.28,115959.46,16485.9,1027,14820,5.15
Japan,Southeast Asia,2021,February,Eco-tourism,162473,252666.74,265371.02,4853.23,167981.27,40789.4,4318,49565,4.22
Malaysia,East Asia,2023,January,Leisure,402199,372038.04,45635.42,884.45,178161.77,38082.83,1159,56717,4.42
Philippines,South Asia,2021,January,Eco-tourism,197663,744693.79,156524.58,1118.28,123351.84,2853.75,4642,13663,8.19
Vietnam,East Asia,2020,April,Medical,277317,363700.46,454307.91,1659.77,164763.81,34108.87,4660,69455,5.27
Malaysia,South Asia,2021,December,Cultural,19051,81189.38,498080.98,3108.48,130757.04,37294.27,431,22399,9.26
India,Southeast Asia,2023,June,Leisure,332727,853663.74,82297.74,3649.94,124797.89,28063.92,2533,65064,7.92
Thailand,South Asia,2020,November,Adventure,495882,608147.37,186615.18,4231.63,37980.15,29786.86,2941,55219,8.99
Japan,East Asia,2021,July,Cultural,242043,960484.63,475493.36,3242.98,42494.58,6186.25,1712,43521,3.09
Indonesia,Southeast Asia,2023,January,Medical,444412,746632.06,232291.65,1452.08,145416.38,37237.92,564,86796,9.73
Singapore,Southeast Asia,2022,May,Cultural,85436,660597.73,196902.15,3960.06,199152.23,49878.4,1695,3033,7.3
Thailand,East Asia,2020,February,Leisure,189690,119705.91,325970.81,4783.68,157779.39,45143.97,440,42904,5.85
Indonesia,South Asia,2021,December,Eco-tourism,63773,427330.09,442956.84,2729.77,181146.37,3963.59,3599,11546,1.96
Singapore,Southeast Asia,2022,October,Medical,78333,178690.06,85217.03,3366.25,90977.05,43056.44,3045,45295,5.44
Vietnam,East Asia,2021,January,Medical,11712,739807.38,61470.65,3912.42,172041.41,32894.78,4030,32536,5.26
Malaysia,South Asia,2023,June,Cultural,468770,847965.62,269491.48,4334.49,47325.07,37100.92,1205,26004,5.68
Vietnam,Southeast Asia,2023,March,Eco-tourism,99037,918783.11,104974.53,2815.47,12980.04,29254.26,968,71190,1.7
China,Southeast Asia,2023,May,Medical,387795,867648.74,419346.38,3689.03,138098.83,40037.8,307,78394,5.24
South Korea,South Asia,2020,November,Eco-tourism,480946,473477.8,327751.09,864.1,159753.83,44481.95,962,28589,9.44
Singapore,East Asia,2022,December,Leisure,268118,127063.01,8368.82,1533.86,113474.35,4517.99,2462,38562,5.27
South Korea,Southeast Asia,2023,September,Medical,311054,134334.46,360734.83,3963.08,43687.34,33554.35,1837,56701,5.24
India,South Asia,2022,April,Leisure,126551,267036.85,130425.61,1158.39,16262.47,13149.85,2535,80452,2.31
Indonesia,Southeast Asia,2021,February,Leisure,370337,410243.98,478081.21,1657.68,68209.55,8774.49,3418,22039,7.81
Malaysia,South Asia,2021,April,Eco-tourism,211052,82152.71,240440.45,2060.67,167124.17,7885.48,3517,71325,5.43
Japan,South Asia,2023,March,Eco-tourism,385499,396194.14,272854.84,1487.05,180817.68,10596.7,4226,26395,2.16
Thailand,Southeast Asia,2022,October,Cultural,369879,422045.63,145503.7,4097.9,51919.76,11599.23,3600,24654,2.62
Indonesia,South Asia,2023,October,Leisure,197297,723589.04,274913.47,4431.75,55882.24,46917.39,74,50217,8.65
Japan,East Asia,2022,June,Medical,330284,352904.79,359677.45,1292.86,173470.57,32544.91,1969,57371,4.09
Singapore,South Asia,2023,November,Eco-tourism,61854,272808.89,114451.28,2893.65,196225.54,2635.65,736,95460,3.25
Singapore,Southeast Asia,2023,June,Adventure,370565,915194.83,55495.18,1508.19,197475.75,32712.39,871,32413,8.21
Malaysia,Southeast Asia,2023,January,Medical,55085,756914.6,200812.23,526.31,56308.41,43630.15,2098,74175,7.55
South Korea,East Asia,2021,December,Medical,259127,939252.55,456345.47,1943.65,21359.91,43524.65,3654,32388,2.74
Philippines,East Asia,2021,September,Cultural,402913,719567.8,323714.44,1834.64,59648.05,44025.45,1546,99439,1.51
Singapore,Southeast Asia,2023,April,Leisure,14369,491716.85,274472.44,984.82,128370.71,29606.37,4915,36596,2
Indonesia,Southeast Asia,2023,October,Eco-tourism,421073,350054.42,301548.22,1447.4,55064.13,35209.54,780,32036,8.59
Philippines,South Asia,2022,February,Cultural,61393,742909.81,90904.43,1309.05,193505.86,12680.23,4099,67176,3.01
Malaysia,South Asia,2021,March,Medical,291907,648387.84,51589.6,1518.74,54029.82,3244.61,365,21418,6.81
China,South Asia,2022,December,Cultural,417388,955788.43,194644.63,1295.62,92496.44,42319.42,1146,86928,5.77
Japan,East Asia,2023,March,Leisure,323876,374381.8,258454.35,3757.69,142902.15,22557.48,477,73271,8.49
Japan,South Asia,2023,March,Medical,452118,945724.87,330153.33,4913.99,29923.56,29829.43,906,24782,4.21
Indonesia,Southeast Asia,2020,July,Adventure,159942,279765.09,415231.62,4547.04,130565.8,46807.2,861,40918,3.35
Singapore,South Asia,2022,November,Adventure,222896,27881.29,183627.57,2709.95,104042.1,8322.26,4022,37849,4.4
Singapore,East Asia,2022,October,Adventure,398187,477456.37,19378.75,864.34,91750.91,45972.05,653,74666,9.96
Indonesia,South Asia,2022,October,Adventure,447027,112047.14,287955.82,4876.16,182101.01,3147.19,3616,13931,6.96
Japan,East Asia,2020,September,Adventure,180975,603833.91,25069.96,3969.35,17969.64,42156.66,4077,67207,7.92
South Korea,South Asia,2021,October,Adventure,125743,428312.01,353399.86,3921.94,179998.36,32119.37,1233,48346,4.3
Thailand,South Asia,2023,December,Medical,491461,378918.45,405724.55,4871.42,171481.85,12496.27,613,81494,9.96
Indonesia,Southeast Asia,2023,January,Adventure,169661,680691.66,170992.71,2951.26,75433.22,37075.27,117,64224,3.37
South Korea,East Asia,2022,September,Leisure,424080,111992.49,442807.02,2297.48,175570.32,2543.69,2214,87970,4.81
Vietnam,South Asia,2020,January,Medical,256584,24469.74,264785.02,1538.86,146186.67,27650.23,1217,31593,8.04
South Korea,South Asia,2021,August,Cultural,371450,73880.38,61404.15,4866.4,127843,15388.4,3796,59997,2.24
Philippines,South Asia,2023,November,Leisure,298873,219428.07,15145.38,1242.07,27070.01,49552.05,3681,4774,1.49
Singapore,South Asia,2023,January,Cultural,403049,765645.93,392298.05,4012.89,57182.46,34607.49,3972,48163,6.33
Singapore,Southeast Asia,2023,August,Adventure,233980,525880.96,189850.21,2643.14,90853.69,42923.6,2444,67551,7.69
Indonesia,Southeast Asia,2020,March,Adventure,314849,51973.48,287819.88,4329.29,106720.54,20718.05,1466,34286,3.1
Malaysia,East Asia,2022,September,Eco-tourism,204592,381385.81,278606.45,923.13,108846.42,38084.13,3815,68617,9.3
Philippines,East Asia,2021,March,Cultural,452890,188052.51,454505.87,1846.28,77446.73,17252.66,396,9569,1.96
Japan,South Asia,2023,January,Adventure,287350,77628.73,219917.83,4886.02,32627.23,27747.9,3693,35734,5.39
Malaysia,Southeast Asia,2023,September,Cultural,306566,695364.17,311312.16,3037.96,151929.56,1411.82,3214,19142,1.91
China,East Asia,2020,June,Adventure,180324,380876.02,10704.09,3906.85,9249.42,37925.54,3177,20305,5.24
Malaysia,Southeast Asia,2022,April,Cultural,435381,709448.41,423782.52,4884.85,134039.24,29905.13,2828,49261,9.23
Philippines,Southeast Asia,2020,April,Adventure,395699,585736.68,285071.58,4078.85,48259.16,46331.71,3917,17491,9.88
Vietnam,East Asia,2021,July,Medical,347070,404809.69,30968.6,1565.25,64254.4,26814.42,1073,20661,2.91
Japan,Southeast Asia,2022,November,Adventure,433085,848636.95,483249.93,2048.26,58444.01,7903.33,261,45919,8.97
Vietnam,East Asia,2020,May,Medical,370918,744347.96,245723.93,907.62,68929.76,7302.39,3547,37720,4.12
Indonesia,East Asia,2022,June,Cultural,85343,297135.88,363855.45,2840.63,51845.47,45559.65,4186,53963,7.13
Singapore,East Asia,2020,January,Eco-tourism,445279,340890.46,291564.39,3349.43,47489.46,2078.73,3245,76313,5.85
Indonesia,Southeast Asia,2021,July,Leisure,415305,886741.42,308477.88,1413.03,62212.87,17679.27,124,21922,3.23
Vietnam,South Asia,2020,January,Cultural,85765,686181.22,379091.36,2942.27,49273.85,44651.56,701,71119,5.96
South Korea,Southeast Asia,2023,October,Cultural,76572,135243.15,479280.49,936.7,72854.19,28478.97,2382,66431,9.17
Vietnam,Southeast Asia,2023,March,Cultural,469456,391875.68,314012.52,1968.25,100346.79,1247.65,825,35949,5.77
Indonesia,Southeast Asia,2020,April,Cultural,89275,548301.49,42205.01,644.04,163428.59,8658.96,4944,2446,3.82
Philippines,South Asia,2023,November,Leisure,140882,408200.06,192778.52,1071.72,41801.36,39331.12,3083,20014,6.5
Japan,Southeast Asia,2022,February,Adventure,42483,142461.69,184597.26,745.05,131755.6,31210.73,1986,86780,5.85
Vietnam,Southeast Asia,2020,May,Cultural,264385,261711.15,340968.61,1320.68,55350.76,2443.53,2646,34993,4.57
Indonesia,Southeast Asia,2020,November,Leisure,451851,178799.68,74213.5,3702.85,83425.89,16775.01,3547,17435,9.05
South Korea,South Asia,2020,May,Leisure,349256,890499.41,30931.44,3085.47,171704.66,6386.72,108,15503,9.55
Indonesia,Southeast Asia,2023,September,Leisure,322816,986629.51,370257.37,2820.13,41079.04,18274.95,250,75580,4.28
Malaysia,East Asia,2021,March,Leisure,92005,100663.05,9082.1,2327.52,71406.12,40263.96,2545,20689,9.71
South Korea,South Asia,2022,March,Medical,306770,446602.96,13233.11,1910.64,104493.59,45960.59,3360,39057,2.88
Thailand,Southeast Asia,2022,July,Leisure,49712,993145.26,406945.34,4248.08,192139.9,20060.68,310,63083,2.19
